,0
Team_ID,1610612756
Season,2013-14
FGM,"{'AVG': 38.68292682926829, 'STDEV': 4.073030990720555}"
FGA,"{'AVG': 83.47560975609755, 'STDEV': 6.416078587300982}"
FGP,"{'AVG': 0.464987804878048, 'STDEV': 0.05042889968576501}"
FG3M,"{'AVG': 9.329268292682928, 'STDEV': 2.914649579974231}"
FG3A,"{'AVG': 25.0609756097561, 'STDEV': 5.200540240159788}"
FG3P,"{'AVG': 0.37558886811873804, 'STDEV': 0.104813972172242}"
FTM,"{'AVG': 18.536585365853657, 'STDEV': 5.969459561433151}"
FTA,"{'AVG': 24.4390243902439, 'STDEV': 24.4390243902439}"
FTP,"{'AVG': 0.751548780487804, 'STDEV': 0.751548780487804}"
OREB,"{'AVG': 11.317073170731707, 'STDEV': 3.714762172007778}"
DREB,"{'AVG': 31.71951219512195, 'STDEV': 5.235855467367113}"
REB,"{'AVG': 43.03658536585366, 'STDEV': 6.426114011029228}"
AST,"{'AVG': 19.0609756097561, 'STDEV': 3.798464800271808}"
BLK,"{'AVG': 4.560975609756097, 'STDEV': 2.5824553393320633}"
TOV,"{'AVG': 14.829268292682928, 'STDEV': 3.441952066182185}"
PF,"{'AVG': 21.926829268292682, 'STDEV': 3.575570360458535}"
