,0
Team_ID,1610612754
Season,2013-14
FGM,"{'AVG': 35.96341463414634, 'STDEV': 4.5662344265599994}"
FGA,"{'AVG': 80.15853658536585, 'STDEV': 7.580790395279605}"
FGP,"{'AVG': 0.45003658536585306, 'STDEV': 0.052937989608143006}"
FG3M,"{'AVG': 6.7073170731707314, 'STDEV': 2.380412895391136}"
FG3A,"{'AVG': 18.804878048780488, 'STDEV': 4.606594908564347}"
FG3P,"{'AVG': 0.356255749757846, 'STDEV': 0.10134850943079801}"
FTM,"{'AVG': 18.109756097560975, 'STDEV': 5.4455919370363635}"
FTA,"{'AVG': 23.25609756097561, 'STDEV': 23.25609756097561}"
FTP,"{'AVG': 0.779134146341463, 'STDEV': 0.779134146341463}"
OREB,"{'AVG': 10.170731707317072, 'STDEV': 3.509440101834614}"
DREB,"{'AVG': 34.52439024390244, 'STDEV': 5.359255544754114}"
REB,"{'AVG': 44.69512195121951, 'STDEV': 6.922300738613463}"
AST,"{'AVG': 20.134146341463413, 'STDEV': 4.328379490682029}"
BLK,"{'AVG': 5.439024390243903, 'STDEV': 3.139149688184663}"
TOV,"{'AVG': 14.451219512195122, 'STDEV': 3.9570298096150953}"
PF,"{'AVG': 20.426829268292682, 'STDEV': 3.42117764651433}"
