,0
Team_ID,1610612760
Season,2013-14
FGM,"{'AVG': 38.951219512195124, 'STDEV': 4.986159706415969}"
FGA,"{'AVG': 82.70731707317073, 'STDEV': 6.5498804152273635}"
FGP,"{'AVG': 0.47225609756097503, 'STDEV': 0.060326643986769006}"
FG3M,"{'AVG': 8.097560975609756, 'STDEV': 3.141163408351191}"
FG3A,"{'AVG': 22.426829268292682, 'STDEV': 5.973254149204154}"
FG3P,"{'AVG': 0.36444674370143004, 'STDEV': 0.11689586060444}"
FTM,"{'AVG': 20.158536585365855, 'STDEV': 6.428081741002938}"
FTA,"{'AVG': 25.024390243902438, 'STDEV': 25.024390243902438}"
FTP,"{'AVG': 0.8041097560975611, 'STDEV': 0.8041097560975611}"
OREB,"{'AVG': 10.817073170731707, 'STDEV': 3.9413228611488442}"
DREB,"{'AVG': 33.91463414634146, 'STDEV': 5.67254862378367}"
REB,"{'AVG': 44.73170731707317, 'STDEV': 6.522607939546283}"
AST,"{'AVG': 21.878048780487806, 'STDEV': 4.965038867980194}"
BLK,"{'AVG': 6.109756097560975, 'STDEV': 2.383099431987708}"
TOV,"{'AVG': 14.841463414634147, 'STDEV': 3.7563756901840213}"
PF,"{'AVG': 22.658536585365855, 'STDEV': 4.332534149082495}"
