,0
Team_ID,1610612753
Season,2013-14
FGM,"{'AVG': 36.853658536585364, 'STDEV': 5.259023876051224}"
FGA,"{'AVG': 82.73170731707317, 'STDEV': 7.221450865625075}"
FGP,"{'AVG': 0.44602439024390206, 'STDEV': 0.05408885593209901}"
FG3M,"{'AVG': 6.865853658536586, 'STDEV': 2.381835556938197}"
FG3A,"{'AVG': 19.463414634146343, 'STDEV': 4.745875719451001}"
FG3P,"{'AVG': 0.35357853664057404, 'STDEV': 0.09467712808310101}"
FTM,"{'AVG': 15.939024390243903, 'STDEV': 5.05121318021625}"
FTA,"{'AVG': 20.902439024390244, 'STDEV': 20.902439024390244}"
FTP,"{'AVG': 0.7645243902439021, 'STDEV': 0.7645243902439021}"
OREB,"{'AVG': 9.682926829268293, 'STDEV': 3.445799191574288}"
DREB,"{'AVG': 32.36585365853659, 'STDEV': 5.836268457600625}"
REB,"{'AVG': 42.048780487804876, 'STDEV': 6.760273277813973}"
AST,"{'AVG': 21.048780487804876, 'STDEV': 4.245265886260444}"
BLK,"{'AVG': 4.268292682926829, 'STDEV': 2.277364626421117}"
TOV,"{'AVG': 14.207317073170731, 'STDEV': 3.495103470370197}"
PF,"{'AVG': 20.463414634146343, 'STDEV': 4.343847989607859}"
