,0
Team_ID,1610612759
Season,2013-14
FGM,"{'AVG': 40.5609756097561, 'STDEV': 4.661631042318388}"
FGA,"{'AVG': 83.46341463414635, 'STDEV': 7.165064630503299}"
FGP,"{'AVG': 0.487353658536585, 'STDEV': 0.052344153623385}"
FG3M,"{'AVG': 8.512195121951219, 'STDEV': 3.035769890102826}"
FG3A,"{'AVG': 21.426829268292682, 'STDEV': 4.724588917527812}"
FG3P,"{'AVG': 0.397097972909948, 'STDEV': 0.11289095084255502}"
FTM,"{'AVG': 15.71951219512195, 'STDEV': 5.6312058008435795}"
FTA,"{'AVG': 20.024390243902438, 'STDEV': 20.024390243902438}"
FTP,"{'AVG': 0.7806341463414631, 'STDEV': 0.7806341463414631}"
OREB,"{'AVG': 9.292682926829269, 'STDEV': 3.397485653011791}"
DREB,"{'AVG': 33.97560975609756, 'STDEV': 5.542151852346843}"
REB,"{'AVG': 43.26829268292683, 'STDEV': 6.565996921077569}"
AST,"{'AVG': 25.170731707317074, 'STDEV': 5.156333461543828}"
BLK,"{'AVG': 5.121951219512195, 'STDEV': 2.645239114503588}"
TOV,"{'AVG': 14.060975609756097, 'STDEV': 3.73289534790491}"
PF,"{'AVG': 18.23170731707317, 'STDEV': 3.9668340471619903}"
