,0
Team_ID,1610612764
Season,2013-14
FGM,"{'AVG': 38.74390243902439, 'STDEV': 4.359779628618566}"
FGA,"{'AVG': 84.39024390243902, 'STDEV': 7.208972628574078}"
FGP,"{'AVG': 0.460780487804878, 'STDEV': 0.052401824581899}"
FG3M,"{'AVG': 7.890243902439025, 'STDEV': 3.227987553179361}"
FG3A,"{'AVG': 20.78048780487805, 'STDEV': 4.926683181057628}"
FG3P,"{'AVG': 0.37650425096389906, 'STDEV': 0.11708064201014001}"
FTM,"{'AVG': 15.28048780487805, 'STDEV': 5.752668495649397}"
FTA,"{'AVG': 20.914634146341463, 'STDEV': 20.914634146341463}"
FTP,"{'AVG': 0.7308414634146341, 'STDEV': 0.7308414634146341}"
OREB,"{'AVG': 10.804878048780488, 'STDEV': 3.775944079120875}"
DREB,"{'AVG': 31.378048780487806, 'STDEV': 4.440665737828277}"
REB,"{'AVG': 42.18292682926829, 'STDEV': 5.589072338010864}"
AST,"{'AVG': 23.28048780487805, 'STDEV': 4.714763757599409}"
BLK,"{'AVG': 4.597560975609756, 'STDEV': 2.308651234146776}"
TOV,"{'AVG': 14.085365853658537, 'STDEV': 3.5248718373065593}"
PF,"{'AVG': 20.426829268292682, 'STDEV': 4.850939804082967}"
