,0
Team_ID,1610612748
Season,2013-14
FGM,"{'AVG': 38.31707317073171, 'STDEV': 4.354302679160056}"
FGA,"{'AVG': 76.48780487804878, 'STDEV': 6.28194336220105}"
FGP,"{'AVG': 0.501829268292682, 'STDEV': 0.050065834405976006}"
FG3M,"{'AVG': 8.109756097560975, 'STDEV': 2.9271234670968402}"
FG3A,"{'AVG': 22.304878048780488, 'STDEV': 5.510235200084741}"
FG3P,"{'AVG': 0.364194969566064, 'STDEV': 0.09521554205783801}"
FTM,"{'AVG': 17.451219512195124, 'STDEV': 4.858878697614615}"
FTA,"{'AVG': 22.975609756097562, 'STDEV': 22.975609756097562}"
FTP,"{'AVG': 0.763463414634146, 'STDEV': 0.763463414634146}"
OREB,"{'AVG': 7.646341463414634, 'STDEV': 3.044411805256962}"
DREB,"{'AVG': 29.23170731707317, 'STDEV': 4.386564167686339}"
REB,"{'AVG': 36.8780487804878, 'STDEV': 5.009596331541943}"
AST,"{'AVG': 22.524390243902438, 'STDEV': 4.6593212289952035}"
BLK,"{'AVG': 4.475609756097561, 'STDEV': 2.420211243489609}"
TOV,"{'AVG': 14.21951219512195, 'STDEV': 3.362921974050713}"
PF,"{'AVG': 19.463414634146343, 'STDEV': 4.349528488568573}"
