,0
Team_ID,1610612765
Season,2013-14
FGM,"{'AVG': 38.80487804878049, 'STDEV': 4.116929889291213}"
FGA,"{'AVG': 86.8780487804878, 'STDEV': 6.295972147455999}"
FGP,"{'AVG': 0.44726829268292606, 'STDEV': 0.041146545924214004}"
FG3M,"{'AVG': 6.182926829268292, 'STDEV': 2.824618618549937}"
FG3A,"{'AVG': 19.26829268292683, 'STDEV': 5.176033994602347}"
FG3P,"{'AVG': 0.31243789444430003, 'STDEV': 0.103126871617827}"
FTM,"{'AVG': 17.25609756097561, 'STDEV': 5.592788512753637}"
FTA,"{'AVG': 25.74390243902439, 'STDEV': 25.74390243902439}"
FTP,"{'AVG': 0.668634146341463, 'STDEV': 0.668634146341463}"
OREB,"{'AVG': 14.585365853658537, 'STDEV': 4.103449977317927}"
DREB,"{'AVG': 30.79268292682927, 'STDEV': 5.232231082029376}"
REB,"{'AVG': 45.3780487804878, 'STDEV': 7.17444064822304}"
AST,"{'AVG': 20.902439024390244, 'STDEV': 4.356376782267069}"
BLK,"{'AVG': 4.8170731707317085, 'STDEV': 2.277794302273327}"
TOV,"{'AVG': 13.939024390243903, 'STDEV': 3.6996748638445522}"
PF,"{'AVG': 20.317073170731707, 'STDEV': 3.838975071489553}"
