,0
Team_ID,1610612737
Season,2013-14
FGM,"{'AVG': 37.329268292682926, 'STDEV': 4.993959012495838}"
FGA,"{'AVG': 81.5609756097561, 'STDEV': 7.109544204062678}"
FGP,"{'AVG': 0.458524390243902, 'STDEV': 0.054102377942252006}"
FG3M,"{'AVG': 9.365853658536585, 'STDEV': 3.342624809980188}"
FG3A,"{'AVG': 25.804878048780488, 'STDEV': 5.466935459494435}"
FG3P,"{'AVG': 0.359769085926535, 'STDEV': 0.100104050930788}"
FTM,"{'AVG': 16.975609756097562, 'STDEV': 5.7024482716000175}"
FTA,"{'AVG': 21.73170731707317, 'STDEV': 21.73170731707317}"
FTP,"{'AVG': 0.7829634146341461, 'STDEV': 0.7829634146341461}"
OREB,"{'AVG': 8.695121951219512, 'STDEV': 3.192154829277567}"
DREB,"{'AVG': 31.28048780487805, 'STDEV': 4.563068033961963}"
REB,"{'AVG': 39.97560975609756, 'STDEV': 5.528770116972073}"
AST,"{'AVG': 24.890243902439025, 'STDEV': 4.714061176871101}"
BLK,"{'AVG': 3.975609756097561, 'STDEV': 2.177185915923635}"
TOV,"{'AVG': 14.5, 'STDEV': 3.888095157093931}"
PF,"{'AVG': 19.23170731707317, 'STDEV': 4.010168496468603}"
