,0
Team_ID,1610612762
Season,2013-14
FGM,"{'AVG': 35.98780487804878, 'STDEV': 4.897703927752935}"
FGA,"{'AVG': 81.1219512195122, 'STDEV': 6.504301034562312}"
FGP,"{'AVG': 0.4445, 'STDEV': 0.056322758157069004}"
FG3M,"{'AVG': 6.621951219512195, 'STDEV': 2.665000608725008}"
FG3A,"{'AVG': 19.23170731707317, 'STDEV': 5.143133455437417}"
FG3P,"{'AVG': 0.34403521996617803, 'STDEV': 0.108580052945869}"
FTM,"{'AVG': 16.414634146341463, 'STDEV': 5.6741806816234295}"
FTA,"{'AVG': 21.98780487804878, 'STDEV': 21.98780487804878}"
FTP,"{'AVG': 0.747780487804878, 'STDEV': 0.747780487804878}"
OREB,"{'AVG': 11.024390243902438, 'STDEV': 4.088452904763799}"
DREB,"{'AVG': 30.20731707317073, 'STDEV': 4.485195964112942}"
REB,"{'AVG': 41.23170731707317, 'STDEV': 5.615891869821396}"
AST,"{'AVG': 20.29268292682927, 'STDEV': 4.445799251500587}"
BLK,"{'AVG': 4.463414634146342, 'STDEV': 2.3944128482123612}"
TOV,"{'AVG': 13.963414634146341, 'STDEV': 3.649607189927548}"
PF,"{'AVG': 20.71951219512195, 'STDEV': 4.30410194887031}"
