,0
Team_ID,1610612743
Season,2013-14
FGM,"{'AVG': 38.3780487804878, 'STDEV': 5.614443991253668}"
FGA,"{'AVG': 85.8780487804878, 'STDEV': 7.857355198388353}"
FGP,"{'AVG': 0.447451219512195, 'STDEV': 0.053690276021223005}"
FG3M,"{'AVG': 8.560975609756097, 'STDEV': 2.910591815326765}"
FG3A,"{'AVG': 23.890243902439025, 'STDEV': 4.929142608340463}"
FG3P,"{'AVG': 0.357183169393792, 'STDEV': 0.08960909218885801}"
FTM,"{'AVG': 19.0609756097561, 'STDEV': 5.808354053792915}"
FTA,"{'AVG': 26.26829268292683, 'STDEV': 26.26829268292683}"
FTP,"{'AVG': 0.727109756097561, 'STDEV': 0.727109756097561}"
OREB,"{'AVG': 12.304878048780488, 'STDEV': 4.191964754558751}"
DREB,"{'AVG': 33.13414634146341, 'STDEV': 4.760335591245931}"
REB,"{'AVG': 45.4390243902439, 'STDEV': 6.771577420721842}"
AST,"{'AVG': 22.414634146341463, 'STDEV': 5.118234696426935}"
BLK,"{'AVG': 5.597560975609756, 'STDEV': 2.614582827227625}"
TOV,"{'AVG': 15.365853658536585, 'STDEV': 4.117149304807013}"
PF,"{'AVG': 23.048780487804876, 'STDEV': 4.168969553307471}"
