,0
Team_ID,1610612756
Season,2014-15
FGM,"{'AVG': 38.75609756097561, 'STDEV': 5.505465243366804}"
FGA,"{'AVG': 85.82926829268293, 'STDEV': 6.559894756097921}"
FGP,"{'AVG': 0.451987804878048, 'STDEV': 0.057339038024209005}"
FG3M,"{'AVG': 8.512195121951219, 'STDEV': 3.378376783286975}"
FG3A,"{'AVG': 24.975609756097562, 'STDEV': 5.852034804407985}"
FG3P,"{'AVG': 0.337576409878381, 'STDEV': 0.095487488525354}"
FTM,"{'AVG': 16.378048780487806, 'STDEV': 5.260240439283415}"
FTA,"{'AVG': 21.548780487804876, 'STDEV': 21.548780487804876}"
FTP,"{'AVG': 0.758719512195121, 'STDEV': 0.758719512195121}"
OREB,"{'AVG': 10.926829268292684, 'STDEV': 3.219464290246101}"
DREB,"{'AVG': 32.23170731707317, 'STDEV': 4.560427694063936}"
REB,"{'AVG': 43.15853658536585, 'STDEV': 5.750940904649294}"
AST,"{'AVG': 20.23170731707317, 'STDEV': 4.522369040717446}"
BLK,"{'AVG': 4.695121951219512, 'STDEV': 2.417472531743518}"
TOV,"{'AVG': 14.536585365853659, 'STDEV': 3.56663247457207}"
PF,"{'AVG': 21.26829268292683, 'STDEV': 4.768851559571733}"
