,0
Team_ID,1610612751
Season,2014-15
FGM,"{'AVG': 37.426829268292686, 'STDEV': 5.040650770755006}"
FGA,"{'AVG': 82.97560975609755, 'STDEV': 7.147434331621516}"
FGP,"{'AVG': 0.452268292682926, 'STDEV': 0.057472494501366}"
FG3M,"{'AVG': 6.597560975609756, 'STDEV': 3.034207265630345}"
FG3A,"{'AVG': 19.914634146341463, 'STDEV': 4.690945361333594}"
FG3P,"{'AVG': 0.327176551825259, 'STDEV': 0.12361506391634601}"
FTM,"{'AVG': 16.573170731707318, 'STDEV': 5.305553781977314}"
FTA,"{'AVG': 22.158536585365855, 'STDEV': 22.158536585365855}"
FTP,"{'AVG': 0.7481219512195121, 'STDEV': 0.7481219512195121}"
OREB,"{'AVG': 10.317073170731707, 'STDEV': 3.630726379660503}"
DREB,"{'AVG': 32.03658536585366, 'STDEV': 5.188889179041675}"
REB,"{'AVG': 42.353658536585364, 'STDEV': 5.692472723617018}"
AST,"{'AVG': 20.926829268292682, 'STDEV': 4.259428141657939}"
BLK,"{'AVG': 4.146341463414634, 'STDEV': 2.277761253162347}"
TOV,"{'AVG': 13.390243902439025, 'STDEV': 4.162608683372518}"
PF,"{'AVG': 19.25609756097561, 'STDEV': 4.27687140646073}"
