,0
Team_ID,1610612766
Season,2014-15
FGM,"{'AVG': 35.52439024390244, 'STDEV': 5.3799481611071265}"
FGA,"{'AVG': 84.53658536585365, 'STDEV': 6.9552274007631425}"
FGP,"{'AVG': 0.420634146341463, 'STDEV': 0.056902019360361}"
FG3M,"{'AVG': 6.073170731707317, 'STDEV': 2.604746322118448}"
FG3A,"{'AVG': 19.097560975609756, 'STDEV': 4.702533480817695}"
FG3P,"{'AVG': 0.312935533996757, 'STDEV': 0.10312478795601301}"
FTM,"{'AVG': 17.036585365853657, 'STDEV': 5.167431537055287}"
FTA,"{'AVG': 22.76829268292683, 'STDEV': 22.76829268292683}"
FTP,"{'AVG': 0.747573170731707, 'STDEV': 0.747573170731707}"
OREB,"{'AVG': 10, 'STDEV': 3.410224278493957}"
DREB,"{'AVG': 34.0609756097561, 'STDEV': 5.073162407632204}"
REB,"{'AVG': 44.0609756097561, 'STDEV': 6.414388842408916}"
AST,"{'AVG': 20.170731707317074, 'STDEV': 5.15872718067754}"
BLK,"{'AVG': 5.463414634146342, 'STDEV': 2.986368710134369}"
TOV,"{'AVG': 11.170731707317072, 'STDEV': 3.2840989069810442}"
PF,"{'AVG': 18.21951219512195, 'STDEV': 3.754912470397049}"
