,0
Team_ID,1610612742
Season,2014-15
FGM,"{'AVG': 39.69512195121951, 'STDEV': 5.449405957862404}"
FGA,"{'AVG': 85.8048780487805, 'STDEV': 7.111873265389998}"
FGP,"{'AVG': 0.463536585365853, 'STDEV': 0.058602278454409004}"
FG3M,"{'AVG': 8.926829268292684, 'STDEV': 3.287764401628297}"
FG3A,"{'AVG': 25.390243902439025, 'STDEV': 5.552790639884999}"
FG3P,"{'AVG': 0.349064613125987, 'STDEV': 0.09626884321807201}"
FTM,"{'AVG': 16.902439024390244, 'STDEV': 5.870221473722866}"
FTA,"{'AVG': 22.475609756097562, 'STDEV': 22.475609756097562}"
FTP,"{'AVG': 0.7563536585365851, 'STDEV': 0.7563536585365851}"
OREB,"{'AVG': 10.463414634146341, 'STDEV': 3.762042792699757}"
DREB,"{'AVG': 31.804878048780488, 'STDEV': 4.585104773875231}"
REB,"{'AVG': 42.26829268292683, 'STDEV': 5.975358412697327}"
AST,"{'AVG': 22.51219512195122, 'STDEV': 5.7676062228366725}"
BLK,"{'AVG': 4.524390243902439, 'STDEV': 2.310606834707064}"
TOV,"{'AVG': 12.548780487804878, 'STDEV': 3.594070696778478}"
PF,"{'AVG': 20.048780487804876, 'STDEV': 4.094267112168845}"
