,0
Team_ID,1610612745
Season,2014-15
FGM,"{'AVG': 36.97560975609756, 'STDEV': 4.396900170016239}"
FGA,"{'AVG': 83.3170731707317, 'STDEV': 6.843719385803087}"
FGP,"{'AVG': 0.444719512195121, 'STDEV': 0.047795416483133006}"
FG3M,"{'AVG': 11.378048780487806, 'STDEV': 3.218926452058811}"
FG3A,"{'AVG': 32.68292682926829, 'STDEV': 5.877091009616976}"
FG3P,"{'AVG': 0.348519429695941, 'STDEV': 0.077680581798395}"
FTM,"{'AVG': 18.597560975609756, 'STDEV': 7.28919334746513}"
FTA,"{'AVG': 26.01219512195122, 'STDEV': 26.01219512195122}"
FTP,"{'AVG': 0.717914634146341, 'STDEV': 0.717914634146341}"
OREB,"{'AVG': 11.682926829268293, 'STDEV': 3.813161252205404}"
DREB,"{'AVG': 32, 'STDEV': 4.575835618216445}"
REB,"{'AVG': 43.68292682926829, 'STDEV': 5.693570228353843}"
AST,"{'AVG': 22.195121951219512, 'STDEV': 4.264232593864214}"
BLK,"{'AVG': 4.963414634146342, 'STDEV': 2.636145343185857}"
TOV,"{'AVG': 15.939024390243903, 'STDEV': 3.904247642468233}"
PF,"{'AVG': 21.98780487804878, 'STDEV': 3.93306308688381}"
