,0
Team_ID,1610612762
Season,2014-15
FGM,"{'AVG': 35.36585365853659, 'STDEV': 4.170774849175788}"
FGA,"{'AVG': 79.17073170731707, 'STDEV': 7.040982111014358}"
FGP,"{'AVG': 0.44752439024390206, 'STDEV': 0.04418486015489401}"
FG3M,"{'AVG': 7.439024390243903, 'STDEV': 2.948519448412945}"
FG3A,"{'AVG': 21.71951219512195, 'STDEV': 5.844221352404341}"
FG3P,"{'AVG': 0.34408455991152204, 'STDEV': 0.10172361395951701}"
FTM,"{'AVG': 16.963414634146343, 'STDEV': 5.014657828266851}"
FTA,"{'AVG': 23.524390243902438, 'STDEV': 23.524390243902438}"
FTP,"{'AVG': 0.722914634146341, 'STDEV': 0.722914634146341}"
OREB,"{'AVG': 12.048780487804878, 'STDEV': 3.527326966906587}"
DREB,"{'AVG': 31.914634146341463, 'STDEV': 5.228604184325918}"
REB,"{'AVG': 43.96341463414634, 'STDEV': 5.742295153370747}"
AST,"{'AVG': 19.902439024390244, 'STDEV': 3.595641243648509}"
BLK,"{'AVG': 5.963414634146342, 'STDEV': 2.668726620801261}"
TOV,"{'AVG': 14.21951219512195, 'STDEV': 3.631223955284181}"
PF,"{'AVG': 19.304878048780488, 'STDEV': 3.448703547390497}"
