,0
Team_ID,1610612763
Season,2014-15
FGM,"{'AVG': 37.76829268292683, 'STDEV': 4.275392640947354}"
FGA,"{'AVG': 82.47560975609755, 'STDEV': 7.06971564161084}"
FGP,"{'AVG': 0.45932926829268206, 'STDEV': 0.04947129230595201}"
FG3M,"{'AVG': 5.158536585365853, 'STDEV': 2.521363104761469}"
FG3A,"{'AVG': 15.195121951219512, 'STDEV': 4.041265613978135}"
FG3P,"{'AVG': 0.33624863575019703, 'STDEV': 0.13671263818541102}"
FTM,"{'AVG': 17.621951219512194, 'STDEV': 5.376308899264172}"
FTA,"{'AVG': 22.79268292682927, 'STDEV': 22.79268292682927}"
FTP,"{'AVG': 0.779512195121951, 'STDEV': 0.779512195121951}"
OREB,"{'AVG': 10.439024390243903, 'STDEV': 3.478674222326198}"
DREB,"{'AVG': 32.1219512195122, 'STDEV': 5.078130899227574}"
REB,"{'AVG': 42.5609756097561, 'STDEV': 6.271821286222317}"
AST,"{'AVG': 21.670731707317074, 'STDEV': 4.363300591362824}"
BLK,"{'AVG': 4.23170731707317, 'STDEV': 2.098198995422084}"
TOV,"{'AVG': 12.975609756097562, 'STDEV': 4.35174325721242}"
PF,"{'AVG': 19.109756097560975, 'STDEV': 4.064316557009265}"
