,0
Team_ID,1610612740
Season,2014-15
FGM,"{'AVG': 37.90243902439025, 'STDEV': 5.083523994232719}"
FGA,"{'AVG': 82.86585365853658, 'STDEV': 6.197893300229993}"
FGP,"{'AVG': 0.458512195121951, 'STDEV': 0.060958039383598006}"
FG3M,"{'AVG': 7.146341463414634, 'STDEV': 2.863658849342926}"
FG3A,"{'AVG': 19.304878048780488, 'STDEV': 4.359434283126069}"
FG3P,"{'AVG': 0.37146970797272805, 'STDEV': 0.125085953546289}"
FTM,"{'AVG': 16.402439024390244, 'STDEV': 5.494912924859832}"
FTA,"{'AVG': 21.829268292682926, 'STDEV': 21.829268292682926}"
FTP,"{'AVG': 0.748134146341463, 'STDEV': 0.748134146341463}"
OREB,"{'AVG': 11.487804878048781, 'STDEV': 3.979093210302091}"
DREB,"{'AVG': 31.963414634146343, 'STDEV': 4.633333658276619}"
REB,"{'AVG': 43.451219512195124, 'STDEV': 6.152691750638903}"
AST,"{'AVG': 22.024390243902438, 'STDEV': 4.914015254341773}"
BLK,"{'AVG': 6.219512195121951, 'STDEV': 3.4283653025892082}"
TOV,"{'AVG': 12.597560975609756, 'STDEV': 3.39520270162548}"
PF,"{'AVG': 18.658536585365855, 'STDEV': 4.028354785321516}"
