,0
Team_ID,1610612753
Season,2014-15
FGM,"{'AVG': 37.51219512195122, 'STDEV': 4.217084307933957}"
FGA,"{'AVG': 82.82926829268293, 'STDEV': 5.893718937545691}"
FGP,"{'AVG': 0.45359756097560905, 'STDEV': 0.04647682543612101}"
FG3M,"{'AVG': 6.7560975609756095, 'STDEV': 2.3859722536740913}"
FG3A,"{'AVG': 19.48780487804878, 'STDEV': 4.1699806152820145}"
FG3P,"{'AVG': 0.34781805371149505, 'STDEV': 0.09659150004086801}"
FTM,"{'AVG': 13.914634146341463, 'STDEV': 4.706709735172259}"
FTA,"{'AVG': 19.085365853658537, 'STDEV': 19.085365853658537}"
FTP,"{'AVG': 0.7363536585365851, 'STDEV': 0.7363536585365851}"
OREB,"{'AVG': 10.024390243902438, 'STDEV': 3.9595972165656583}"
DREB,"{'AVG': 31.79268292682927, 'STDEV': 3.927546920382196}"
REB,"{'AVG': 41.81707317073171, 'STDEV': 5.696280026712881}"
AST,"{'AVG': 20.634146341463413, 'STDEV': 4.6414987871015825}"
BLK,"{'AVG': 3.829268292682926, 'STDEV': 2.176217570645156}"
TOV,"{'AVG': 14.329268292682928, 'STDEV': 3.761582534213264}"
PF,"{'AVG': 20.902439024390244, 'STDEV': 4.23276390482789}"
