,0
Team_ID,1610612754
Season,2014-15
FGM,"{'AVG': 36.5609756097561, 'STDEV': 3.9786391400584673}"
FGA,"{'AVG': 83.21951219512195, 'STDEV': 5.575573690781149}"
FGP,"{'AVG': 0.440646341463414, 'STDEV': 0.051192295897814}"
FG3M,"{'AVG': 7.463414634146342, 'STDEV': 2.758578637189988}"
FG3A,"{'AVG': 21.21951219512195, 'STDEV': 4.494233315309969}"
FG3P,"{'AVG': 0.352133178850607, 'STDEV': 0.1078333313579}"
FTM,"{'AVG': 16.74390243902439, 'STDEV': 5.592788512753637}"
FTA,"{'AVG': 22.158536585365855, 'STDEV': 22.158536585365855}"
FTP,"{'AVG': 0.7579146341463411, 'STDEV': 0.7579146341463411}"
OREB,"{'AVG': 10.439024390243903, 'STDEV': 3.471569044254687}"
DREB,"{'AVG': 34.41463414634146, 'STDEV': 4.711297741356252}"
REB,"{'AVG': 44.853658536585364, 'STDEV': 5.803621583709739}"
AST,"{'AVG': 21.426829268292682, 'STDEV': 4.397054254684488}"
BLK,"{'AVG': 4.573170731707317, 'STDEV': 2.610664206695385}"
TOV,"{'AVG': 13.329268292682928, 'STDEV': 3.485613742470367}"
PF,"{'AVG': 21.24390243902439, 'STDEV': 4.084178977014876}"
