,0
Team_ID,1610612757
Season,2014-15
FGM,"{'AVG': 38.71951219512195, 'STDEV': 4.231785632053201}"
FGA,"{'AVG': 85.96341463414635, 'STDEV': 6.383708280161535}"
FGP,"{'AVG': 0.451195121951219, 'STDEV': 0.045744172947239}"
FG3M,"{'AVG': 9.841463414634147, 'STDEV': 3.036687247135699}"
FG3A,"{'AVG': 27.20731707317073, 'STDEV': 5.248721901751619}"
FG3P,"{'AVG': 0.36119430190565305, 'STDEV': 0.084745257867396}"
FTM,"{'AVG': 15.512195121951219, 'STDEV': 4.79002023872377}"
FTA,"{'AVG': 19.378048780487806, 'STDEV': 19.378048780487806}"
FTP,"{'AVG': 0.8025487804878041, 'STDEV': 0.8025487804878041}"
OREB,"{'AVG': 10.71951219512195, 'STDEV': 3.672636185253333}"
DREB,"{'AVG': 35.13414634146341, 'STDEV': 5.339723475343512}"
REB,"{'AVG': 45.853658536585364, 'STDEV': 6.297406778101352}"
AST,"{'AVG': 21.9390243902439, 'STDEV': 3.791958876735685}"
BLK,"{'AVG': 4.536585365853658, 'STDEV': 2.1953661746439592}"
TOV,"{'AVG': 13.25609756097561, 'STDEV': 3.596332066987608}"
PF,"{'AVG': 18.21951219512195, 'STDEV': 3.803910886273972}"
