,0
Team_ID,1610612739
Season,2014-15
FGM,"{'AVG': 37.670731707317074, 'STDEV': 5.168888119921554}"
FGA,"{'AVG': 82.1829268292683, 'STDEV': 6.267943228489518}"
FGP,"{'AVG': 0.45891463414634104, 'STDEV': 0.05721266397398601}"
FG3M,"{'AVG': 10.073170731707316, 'STDEV': 3.704453401991696}"
FG3A,"{'AVG': 27.475609756097562, 'STDEV': 6.291726116483609}"
FG3P,"{'AVG': 0.36377386838900405, 'STDEV': 0.096091882197829}"
FTM,"{'AVG': 17.71951219512195, 'STDEV': 6.342633308805807}"
FTA,"{'AVG': 23.585365853658537, 'STDEV': 23.585365853658537}"
FTP,"{'AVG': 0.7450975609756091, 'STDEV': 0.7450975609756091}"
OREB,"{'AVG': 11.109756097560975, 'STDEV': 3.641347252916204}"
DREB,"{'AVG': 31.853658536585368, 'STDEV': 4.7482861137220596}"
REB,"{'AVG': 42.96341463414634, 'STDEV': 5.967908254746142}"
AST,"{'AVG': 22.121951219512194, 'STDEV': 5.405507579785819}"
BLK,"{'AVG': 4.146341463414634, 'STDEV': 1.860054102621564}"
TOV,"{'AVG': 13.634146341463415, 'STDEV': 3.588432014682568}"
PF,"{'AVG': 18.414634146341463, 'STDEV': 3.9376348717240353}"
