,0
Team_ID,1610612739
Season,2001-02
FGM,"{'AVG': 35.951219512195124, 'STDEV': 5.3631169282225635}"
FGA,"{'AVG': 80.26829268292683, 'STDEV': 6.545281554626089}"
FGP,"{'AVG': 0.44791463414634103, 'STDEV': 0.056304770584784}"
FG3M,"{'AVG': 4.719512195121951, 'STDEV': 2.53992509972147}"
FG3A,"{'AVG': 12.512195121951219, 'STDEV': 4.414465286297598}"
FG3P,"{'AVG': 0.37379144984662105, 'STDEV': 0.14136485865637502}"
FTM,"{'AVG': 18.646341463414632, 'STDEV': 6.309647622215615}"
FTA,"{'AVG': 24.146341463414632, 'STDEV': 24.146341463414632}"
FTP,"{'AVG': 0.770695121951219, 'STDEV': 0.770695121951219}"
OREB,"{'AVG': 11.804878048780488, 'STDEV': 3.642814758900093}"
DREB,"{'AVG': 30.28048780487805, 'STDEV': 5.119014156255891}"
REB,"{'AVG': 42.08536585365854, 'STDEV': 6.519110026952375}"
AST,"{'AVG': 23.0609756097561, 'STDEV': 4.997153661380362}"
BLK,"{'AVG': 5.73170731707317, 'STDEV': 2.739959360281678}"
TOV,"{'AVG': 13.768292682926829, 'STDEV': 3.482934694495238}"
PF,"{'AVG': 21.365853658536587, 'STDEV': 4.749300650588233}"
