,0
Team_ID,1610612757
Season,2001-02
FGM,"{'AVG': 36.63414634146341, 'STDEV': 5.143645714624895}"
FGA,"{'AVG': 81.35365853658537, 'STDEV': 7.057737110188447}"
FGP,"{'AVG': 0.45106097560975605, 'STDEV': 0.05560538821945601}"
FG3M,"{'AVG': 5.682926829268292, 'STDEV': 2.779457486723959}"
FG3A,"{'AVG': 16.073170731707318, 'STDEV': 5.508199248224881}"
FG3P,"{'AVG': 0.352212277172658, 'STDEV': 0.134665869808012}"
FTM,"{'AVG': 17.695121951219512, 'STDEV': 5.413036445950757}"
FTA,"{'AVG': 23.182926829268293, 'STDEV': 23.182926829268293}"
FTP,"{'AVG': 0.7623292682926821, 'STDEV': 0.7623292682926821}"
OREB,"{'AVG': 13.231707317073171, 'STDEV': 4.131477422309955}"
DREB,"{'AVG': 29.804878048780488, 'STDEV': 5.311155333126552}"
REB,"{'AVG': 43.03658536585366, 'STDEV': 6.527142043655462}"
AST,"{'AVG': 23.48780487804878, 'STDEV': 5.9778271423798675}"
BLK,"{'AVG': 4.487804878048781, 'STDEV': 1.9953272725095381}"
TOV,"{'AVG': 13.621951219512194, 'STDEV': 3.914645637439855}"
PF,"{'AVG': 19.670731707317074, 'STDEV': 4.524432651285603}"
