,0
Team_ID,1610612741
Season,2001-02
FGM,"{'AVG': 34.28048780487805, 'STDEV': 5.114188422017595}"
FGA,"{'AVG': 79.15853658536585, 'STDEV': 7.291919275531457}"
FGP,"{'AVG': 0.43354878048780404, 'STDEV': 0.054000034851160006}"
FG3M,"{'AVG': 3.6585365853658542, 'STDEV': 2.195503329310925}"
FG3A,"{'AVG': 10.585365853658537, 'STDEV': 4.067186425534758}"
FG3P,"{'AVG': 0.33171248177808205, 'STDEV': 0.153308827281971}"
FTM,"{'AVG': 17.23170731707317, 'STDEV': 5.863254016871992}"
FTA,"{'AVG': 23.878048780487806, 'STDEV': 23.878048780487806}"
FTP,"{'AVG': 0.721317073170731, 'STDEV': 0.721317073170731}"
OREB,"{'AVG': 11.268292682926829, 'STDEV': 4.024765250382504}"
DREB,"{'AVG': 28.76829268292683, 'STDEV': 4.461906752039582}"
REB,"{'AVG': 40.03658536585366, 'STDEV': 6.231035666747305}"
AST,"{'AVG': 22.158536585365855, 'STDEV': 4.834213233305368}"
BLK,"{'AVG': 4.402439024390244, 'STDEV': 1.9742775274756412}"
TOV,"{'AVG': 14.25609756097561, 'STDEV': 4.655571401749102}"
PF,"{'AVG': 22.365853658536587, 'STDEV': 4.577217320389416}"
