,0
Team_ID,1610612737
Season,2001-02
FGM,"{'AVG': 35.3780487804878, 'STDEV': 5.012675892428051}"
FGA,"{'AVG': 80.60975609756098, 'STDEV': 7.7519509253899255}"
FGP,"{'AVG': 0.43973170731707306, 'STDEV': 0.053782380147526}"
FG3M,"{'AVG': 5.158536585365853, 'STDEV': 2.416351254998717}"
FG3A,"{'AVG': 14.560975609756097, 'STDEV': 4.277698587941221}"
FG3P,"{'AVG': 0.352383723238383, 'STDEV': 0.127484066252018}"
FTM,"{'AVG': 18.121951219512194, 'STDEV': 5.54530219128343}"
FTA,"{'AVG': 23.682926829268293, 'STDEV': 23.682926829268293}"
FTP,"{'AVG': 0.7624268292682921, 'STDEV': 0.7624268292682921}"
OREB,"{'AVG': 11.646341463414634, 'STDEV': 3.7030916386760397}"
DREB,"{'AVG': 29.817073170731707, 'STDEV': 4.690752785884548}"
REB,"{'AVG': 41.46341463414634, 'STDEV': 5.529260263409919}"
AST,"{'AVG': 20.195121951219512, 'STDEV': 4.341698547946482}"
BLK,"{'AVG': 4.268292682926829, 'STDEV': 2.067077500908133}"
TOV,"{'AVG': 14.670731707317072, 'STDEV': 3.344628559158}"
PF,"{'AVG': 20.75609756097561, 'STDEV': 4.053838222727118}"
