,0
Team_ID,1610612760
Season,2001-02
FGM,"{'AVG': 38.18292682926829, 'STDEV': 4.848642545887438}"
FGA,"{'AVG': 81.47560975609755, 'STDEV': 6.637390551060789}"
FGP,"{'AVG': 0.470012195121951, 'STDEV': 0.05844159137574301}"
FG3M,"{'AVG': 5.963414634146342, 'STDEV': 2.511431257621539}"
FG3A,"{'AVG': 15.75609756097561, 'STDEV': 4.824221233409893}"
FG3P,"{'AVG': 0.384039215418057, 'STDEV': 0.140357006262908}"
FTM,"{'AVG': 15.402439024390244, 'STDEV': 5.319100815353136}"
FTA,"{'AVG': 20.390243902439025, 'STDEV': 20.390243902439025}"
FTP,"{'AVG': 0.747463414634146, 'STDEV': 0.747463414634146}"
OREB,"{'AVG': 11.804878048780488, 'STDEV': 3.543169482955097}"
DREB,"{'AVG': 28.451219512195124, 'STDEV': 5.065381023593632}"
REB,"{'AVG': 40.25609756097561, 'STDEV': 5.935478130053185}"
AST,"{'AVG': 23.48780487804878, 'STDEV': 4.483836272049172}"
BLK,"{'AVG': 4.439024390243903, 'STDEV': 2.404201882279397}"
TOV,"{'AVG': 13.231707317073171, 'STDEV': 3.360257120114342}"
PF,"{'AVG': 21.121951219512194, 'STDEV': 4.481485214299624}"
