,0
Team_ID,1610612754
Season,2001-02
FGM,"{'AVG': 35.792682926829265, 'STDEV': 4.247694523199727}"
FGA,"{'AVG': 80.2439024390244, 'STDEV': 7.652258563729195}"
FGP,"{'AVG': 0.448170731707317, 'STDEV': 0.05264551963585801}"
FG3M,"{'AVG': 4.939024390243903, 'STDEV': 2.3588423660854803}"
FG3A,"{'AVG': 14.573170731707316, 'STDEV': 5.481800388682081}"
FG3P,"{'AVG': 0.34252793793407904, 'STDEV': 0.12240270894027301}"
FTM,"{'AVG': 20.28048780487805, 'STDEV': 6.603916515171555}"
FTA,"{'AVG': 26.28048780487805, 'STDEV': 26.28048780487805}"
FTP,"{'AVG': 0.7686341463414631, 'STDEV': 0.7686341463414631}"
OREB,"{'AVG': 11.341463414634147, 'STDEV': 4.161016946553953}"
DREB,"{'AVG': 31.317073170731707, 'STDEV': 5.302871453175244}"
REB,"{'AVG': 42.65853658536585, 'STDEV': 6.586967140010891}"
AST,"{'AVG': 22.975609756097562, 'STDEV': 5.216250982742814}"
BLK,"{'AVG': 5.3170731707317085, 'STDEV': 2.478938685592208}"
TOV,"{'AVG': 14.524390243902438, 'STDEV': 3.682543437193541}"
PF,"{'AVG': 22.878048780487806, 'STDEV': 4.665053276401585}"
