,0
Team_ID,1610612763
Season,2001-02
FGM,"{'AVG': 34.76829268292683, 'STDEV': 4.932379238290196}"
FGA,"{'AVG': 79.6951219512195, 'STDEV': 7.50421942937462}"
FGP,"{'AVG': 0.43770731707317, 'STDEV': 0.057462921551265006}"
FG3M,"{'AVG': 4.097560975609756, 'STDEV': 2.236673875892565}"
FG3A,"{'AVG': 13.365853658536585, 'STDEV': 4.606791002025648}"
FG3P,"{'AVG': 0.296596497715579, 'STDEV': 0.11508108141142301}"
FTM,"{'AVG': 16.26829268292683, 'STDEV': 6.098064417638945}"
FTA,"{'AVG': 22.963414634146343, 'STDEV': 22.963414634146343}"
FTP,"{'AVG': 0.7067195121951221, 'STDEV': 0.7067195121951221}"
OREB,"{'AVG': 12, 'STDEV': 3.7383564091690493}"
DREB,"{'AVG': 29.426829268292682, 'STDEV': 4.9516937813059645}"
REB,"{'AVG': 41.426829268292686, 'STDEV': 6.310936006578801}"
AST,"{'AVG': 21.76829268292683, 'STDEV': 4.27827927937056}"
BLK,"{'AVG': 5.951219512195122, 'STDEV': 2.806088789917119}"
TOV,"{'AVG': 15.731707317073171, 'STDEV': 3.953584966346194}"
PF,"{'AVG': 19.158536585365855, 'STDEV': 3.529311170490802}"
