,0
Team_ID,1610612745
Season,2001-02
FGM,"{'AVG': 34.59756097560975, 'STDEV': 4.827543802276965}"
FGA,"{'AVG': 80.84146341463415, 'STDEV': 7.751494498984101}"
FGP,"{'AVG': 0.42931707317073103, 'STDEV': 0.056057703526466}"
FG3M,"{'AVG': 6.048780487804878, 'STDEV': 2.935110736861433}"
FG3A,"{'AVG': 18.048780487804876, 'STDEV': 4.393885872702047}"
FG3P,"{'AVG': 0.331770759682371, 'STDEV': 0.13067485756119301}"
FTM,"{'AVG': 17.097560975609756, 'STDEV': 5.52795310966508}"
FTA,"{'AVG': 23.085365853658537, 'STDEV': 23.085365853658537}"
FTP,"{'AVG': 0.7378902439024391, 'STDEV': 0.7378902439024391}"
OREB,"{'AVG': 12.5, 'STDEV': 3.8078865529319543}"
DREB,"{'AVG': 29.402439024390244, 'STDEV': 5.096258022271773}"
REB,"{'AVG': 41.90243902439025, 'STDEV': 6.553878798928989}"
AST,"{'AVG': 18.073170731707318, 'STDEV': 4.180437946828172}"
BLK,"{'AVG': 5.426829268292683, 'STDEV': 2.845965252318516}"
TOV,"{'AVG': 13.097560975609756, 'STDEV': 3.419659054904688}"
PF,"{'AVG': 18, 'STDEV': 3.826483412827236}"
