,0
Team_ID,1610612765
Season,2001-02
FGM,"{'AVG': 34.69512195121951, 'STDEV': 4.561484013421222}"
FGA,"{'AVG': 76.82926829268293, 'STDEV': 6.380535365998688}"
FGP,"{'AVG': 0.45234146341463405, 'STDEV': 0.052544212896789004}"
FG3M,"{'AVG': 6.914634146341464, 'STDEV': 2.480547627272113}"
FG3A,"{'AVG': 18.402439024390244, 'STDEV': 4.189521779767907}"
FG3P,"{'AVG': 0.374348075330639, 'STDEV': 0.101514491477058}"
FTM,"{'AVG': 18.024390243902438, 'STDEV': 6.073572808540652}"
FTA,"{'AVG': 23.829268292682926, 'STDEV': 23.829268292682926}"
FTP,"{'AVG': 0.753926829268292, 'STDEV': 0.753926829268292}"
OREB,"{'AVG': 9.878048780487806, 'STDEV': 3.584569963712743}"
DREB,"{'AVG': 28.853658536585368, 'STDEV': 4.49175362719232}"
REB,"{'AVG': 38.73170731707317, 'STDEV': 5.794950506265714}"
AST,"{'AVG': 21.524390243902438, 'STDEV': 4.169926457462336}"
BLK,"{'AVG': 6.890243902439025, 'STDEV': 2.8240855509414793}"
TOV,"{'AVG': 13.841463414634147, 'STDEV': 4.128998659571561}"
PF,"{'AVG': 20.670731707317074, 'STDEV': 3.6584246695719793}"
