,0
Team_ID,1610612758
Season,2001-02
FGM,"{'AVG': 39.84146341463415, 'STDEV': 5.10499516255952}"
FGA,"{'AVG': 85.40243902439025, 'STDEV': 6.040725481934096}"
FGP,"{'AVG': 0.46680487804878, 'STDEV': 0.052174550114155005}"
FG3M,"{'AVG': 5.195121951219512, 'STDEV': 2.68254082794396}"
FG3A,"{'AVG': 14.146341463414634, 'STDEV': 4.896766257766224}"
FG3P,"{'AVG': 0.37024135382670903, 'STDEV': 0.145803440818524}"
FTM,"{'AVG': 19.73170731707317, 'STDEV': 6.230250337771655}"
FTA,"{'AVG': 26.26829268292683, 'STDEV': 26.26829268292683}"
FTP,"{'AVG': 0.752012195121951, 'STDEV': 0.752012195121951}"
OREB,"{'AVG': 12.353658536585366, 'STDEV': 3.808281914620099}"
DREB,"{'AVG': 32.951219512195124, 'STDEV': 4.863323151372557}"
REB,"{'AVG': 45.30487804878049, 'STDEV': 6.003474352900323}"
AST,"{'AVG': 23.878048780487806, 'STDEV': 4.764555978955797}"
BLK,"{'AVG': 4.573170731707317, 'STDEV': 1.859446936258849}"
TOV,"{'AVG': 13.353658536585366, 'STDEV': 3.483194047257797}"
PF,"{'AVG': 19.024390243902438, 'STDEV': 3.738275861106401}"
