,0
Team_ID,1610612742
Season,2001-02
FGM,"{'AVG': 39.02439024390244, 'STDEV': 4.477586457881621}"
FGA,"{'AVG': 84.51219512195122, 'STDEV': 6.039466705340314}"
FGP,"{'AVG': 0.462792682926829, 'STDEV': 0.052762626551511004}"
FG3M,"{'AVG': 7.573170731707317, 'STDEV': 2.797840824481048}"
FG3A,"{'AVG': 20.0609756097561, 'STDEV': 5.416817800684967}"
FG3P,"{'AVG': 0.380158445138745, 'STDEV': 0.10679380222690801}"
FTM,"{'AVG': 19.609756097560975, 'STDEV': 6.461196803790149}"
FTA,"{'AVG': 24.317073170731707, 'STDEV': 24.317073170731707}"
FTP,"{'AVG': 0.804768292682926, 'STDEV': 0.804768292682926}"
OREB,"{'AVG': 11.195121951219512, 'STDEV': 3.8791593348866353}"
DREB,"{'AVG': 31.317073170731707, 'STDEV': 4.703237783580683}"
REB,"{'AVG': 42.51219512195122, 'STDEV': 6.057836272724478}"
AST,"{'AVG': 22.085365853658537, 'STDEV': 4.214030707383401}"
BLK,"{'AVG': 4.7804878048780495, 'STDEV': 2.160386283725938}"
TOV,"{'AVG': 11.682926829268293, 'STDEV': 3.384343212830854}"
PF,"{'AVG': 22.463414634146343, 'STDEV': 4.5925197418239225}"
