,0
Team_ID,1610612739
Season,2015-16
FGM,"{'AVG': 38.670731707317074, 'STDEV': 4.518972018055643}"
FGA,"{'AVG': 84, 'STDEV': 6.17041927862881}"
FGP,"{'AVG': 0.46195121951219503, 'STDEV': 0.056275754584456}"
FG3M,"{'AVG': 10.731707317073171, 'STDEV': 3.478501097971333}"
FG3A,"{'AVG': 29.609756097560975, 'STDEV': 6.181925261581313}"
FG3P,"{'AVG': 0.36251321911326, 'STDEV': 0.09079885707600201}"
FTM,"{'AVG': 16.25609756097561, 'STDEV': 5.970733097263635}"
FTA,"{'AVG': 21.74390243902439, 'STDEV': 21.74390243902439}"
FTP,"{'AVG': 0.7491463414634141, 'STDEV': 0.7491463414634141}"
OREB,"{'AVG': 10.646341463414634, 'STDEV': 3.353170422445489}"
DREB,"{'AVG': 33.86585365853659, 'STDEV': 4.956009433928065}"
REB,"{'AVG': 44.51219512195122, 'STDEV': 5.973695223906561}"
AST,"{'AVG': 22.695121951219512, 'STDEV': 5.24860716242301}"
BLK,"{'AVG': 3.865853658536585, 'STDEV': 2.392179620418265}"
TOV,"{'AVG': 12.878048780487806, 'STDEV': 3.8374060294198893}"
PF,"{'AVG': 20.317073170731707, 'STDEV': 3.606845510662998}"
