,0
Team_ID,1610612737
Season,2015-16
FGM,"{'AVG': 38.63414634146341, 'STDEV': 4.67858846266811}"
FGA,"{'AVG': 84.42682926829268, 'STDEV': 6.953159842665154}"
FGP,"{'AVG': 0.45862195121951205, 'STDEV': 0.05140174379611501}"
FG3M,"{'AVG': 9.939024390243903, 'STDEV': 2.9537486580953773}"
FG3A,"{'AVG': 28.365853658536587, 'STDEV': 5.662334280946682}"
FG3P,"{'AVG': 0.351646703905418, 'STDEV': 0.08291374273473301}"
FTM,"{'AVG': 15.634146341463415, 'STDEV': 5.82356260042217}"
FTA,"{'AVG': 19.975609756097562, 'STDEV': 19.975609756097562}"
FTP,"{'AVG': 0.7780121951219511, 'STDEV': 0.7780121951219511}"
OREB,"{'AVG': 8.28048780487805, 'STDEV': 3.580724770568871}"
DREB,"{'AVG': 33.80487804878049, 'STDEV': 5.0220231631894094}"
REB,"{'AVG': 42.08536585365854, 'STDEV': 6.11858375348816}"
AST,"{'AVG': 25.609756097560975, 'STDEV': 4.89584378422456}"
BLK,"{'AVG': 5.926829268292683, 'STDEV': 2.503234883919418}"
TOV,"{'AVG': 14.524390243902438, 'STDEV': 3.25927209080171}"
PF,"{'AVG': 19.146341463414632, 'STDEV': 3.9662836765605802}"
