,0
Team_ID,1610612765
Season,2015-16
FGM,"{'AVG': 37.9390243902439, 'STDEV': 4.748872669279248}"
FGA,"{'AVG': 86.42682926829268, 'STDEV': 8.261214581739937}"
FGP,"{'AVG': 0.44036585365853603, 'STDEV': 0.049090119242949}"
FG3M,"{'AVG': 9.024390243902438, 'STDEV': 2.973029422087006}"
FG3A,"{'AVG': 26.195121951219512, 'STDEV': 4.481619593682082}"
FG3P,"{'AVG': 0.343836256709108, 'STDEV': 0.096203273611802}"
FTM,"{'AVG': 17.0609756097561, 'STDEV': 6.051930741763448}"
FTA,"{'AVG': 25.548780487804876, 'STDEV': 25.548780487804876}"
FTP,"{'AVG': 0.675170731707317, 'STDEV': 0.675170731707317}"
OREB,"{'AVG': 12.451219512195122, 'STDEV': 4.491837422781572}"
DREB,"{'AVG': 33.86585365853659, 'STDEV': 4.809358662415591}"
REB,"{'AVG': 46.31707317073171, 'STDEV': 6.259566601927218}"
AST,"{'AVG': 19.4390243902439, 'STDEV': 4.193167755594601}"
BLK,"{'AVG': 3.707317073170732, 'STDEV': 2.312007330919049}"
TOV,"{'AVG': 12.963414634146341, 'STDEV': 3.202796316612894}"
PF,"{'AVG': 18.98780487804878, 'STDEV': 4.149948393072027}"
