,0
Team_ID,1610612750
Season,2015-16
FGM,"{'AVG': 37.74390243902439, 'STDEV': 5.316666029512921}"
FGA,"{'AVG': 81.3170731707317, 'STDEV': 6.322364866151967}"
FGP,"{'AVG': 0.46492682926829204, 'STDEV': 0.059840070906697004}"
FG3M,"{'AVG': 5.548780487804878, 'STDEV': 2.419837965315034}"
FG3A,"{'AVG': 16.426829268292682, 'STDEV': 4.5947648358122475}"
FG3P,"{'AVG': 0.335503882046842, 'STDEV': 0.10478312431634901}"
FTM,"{'AVG': 21.378048780487806, 'STDEV': 6.349181426586781}"
FTA,"{'AVG': 26.98780487804878, 'STDEV': 26.98780487804878}"
FTP,"{'AVG': 0.7951341463414631, 'STDEV': 0.7951341463414631}"
OREB,"{'AVG': 10.012195121951219, 'STDEV': 3.4300556178733173}"
DREB,"{'AVG': 31.548780487804876, 'STDEV': 5.282518196317869}"
REB,"{'AVG': 41.5609756097561, 'STDEV': 6.473302362849989}"
AST,"{'AVG': 23.365853658536587, 'STDEV': 4.940415824759052}"
BLK,"{'AVG': 4.573170731707317, 'STDEV': 2.341417149246821}"
TOV,"{'AVG': 14.353658536585366, 'STDEV': 3.676323818739974}"
PF,"{'AVG': 20.682926829268293, 'STDEV': 3.867809693061493}"
