,0
Team_ID,1610612756
Season,2015-16
FGM,"{'AVG': 37.207317073170735, 'STDEV': 4.885700487775332}"
FGA,"{'AVG': 85.58536585365853, 'STDEV': 6.9227683385649215}"
FGP,"{'AVG': 0.43535365853658503, 'STDEV': 0.050808857969632006}"
FG3M,"{'AVG': 9, 'STDEV': 3.21646996136225}"
FG3A,"{'AVG': 25.829268292682926, 'STDEV': 5.344444162736838}"
FG3P,"{'AVG': 0.344418688648986, 'STDEV': 0.09236259244356201}"
FTM,"{'AVG': 17.451219512195124, 'STDEV': 5.97143909909349}"
FTA,"{'AVG': 23.23170731707317, 'STDEV': 23.23170731707317}"
FTP,"{'AVG': 0.746573170731707, 'STDEV': 0.746573170731707}"
OREB,"{'AVG': 11.5, 'STDEV': 3.732572673831294}"
DREB,"{'AVG': 33.329268292682926, 'STDEV': 5.526713751416238}"
REB,"{'AVG': 44.829268292682926, 'STDEV': 7.18504083521267}"
AST,"{'AVG': 20.74390243902439, 'STDEV': 4.345597958853761}"
BLK,"{'AVG': 3.817073170731707, 'STDEV': 2.055573866467919}"
TOV,"{'AVG': 16.5609756097561, 'STDEV': 3.981740921359634}"
PF,"{'AVG': 22.658536585365855, 'STDEV': 5.228647376476432}"
