,0
Team_ID,1610612748
Season,2015-16
FGM,"{'AVG': 38.41463414634146, 'STDEV': 4.75563660240438}"
FGA,"{'AVG': 81.67073170731707, 'STDEV': 7.144115904056091}"
FGP,"{'AVG': 0.47190243902439005, 'STDEV': 0.057555900847548004}"
FG3M,"{'AVG': 6.073170731707317, 'STDEV': 2.6377154715325952}"
FG3A,"{'AVG': 18.048780487804876, 'STDEV': 4.216084541941701}"
FG3P,"{'AVG': 0.333073582402653, 'STDEV': 0.127891409308904}"
FTM,"{'AVG': 17.146341463414632, 'STDEV': 5.61110440311923}"
FTA,"{'AVG': 23.036585365853657, 'STDEV': 23.036585365853657}"
FTP,"{'AVG': 0.747878048780487, 'STDEV': 0.747878048780487}"
OREB,"{'AVG': 9.841463414634147, 'STDEV': 4.161758626952716}"
DREB,"{'AVG': 34.28048780487805, 'STDEV': 5.707422912516522}"
REB,"{'AVG': 44.1219512195122, 'STDEV': 7.640680992050541}"
AST,"{'AVG': 20.841463414634145, 'STDEV': 4.730957964733684}"
BLK,"{'AVG': 6.475609756097561, 'STDEV': 2.990625723189035}"
TOV,"{'AVG': 13.231707317073171, 'STDEV': 3.601435860730848}"
PF,"{'AVG': 18.317073170731707, 'STDEV': 3.962409943769218}"
