,0
Team_ID,1610612764
Season,2015-16
FGM,"{'AVG': 39.48780487804878, 'STDEV': 4.86165115079997}"
FGA,"{'AVG': 85.76829268292683, 'STDEV': 6.541979880188053}"
FGP,"{'AVG': 0.46118292682926804, 'STDEV': 0.051527561376911}"
FG3M,"{'AVG': 8.646341463414634, 'STDEV': 2.886203671789239}"
FG3A,"{'AVG': 24.182926829268293, 'STDEV': 4.184415674594223}"
FG3P,"{'AVG': 0.358229393174229, 'STDEV': 0.10680666649989101}"
FTM,"{'AVG': 16.451219512195124, 'STDEV': 5.294190711010781}"
FTA,"{'AVG': 22.548780487804876, 'STDEV': 22.548780487804876}"
FTP,"{'AVG': 0.7335, 'STDEV': 0.7335}"
OREB,"{'AVG': 9.060975609756097, 'STDEV': 3.632322526658305}"
DREB,"{'AVG': 32.78048780487805, 'STDEV': 5.312515830608576}"
REB,"{'AVG': 41.84146341463415, 'STDEV': 6.525296478189678}"
AST,"{'AVG': 24.451219512195124, 'STDEV': 4.763939751006462}"
BLK,"{'AVG': 3.939024390243902, 'STDEV': 2.179294035513549}"
TOV,"{'AVG': 13.878048780487806, 'STDEV': 4.143685494710303}"
PF,"{'AVG': 20.829268292682926, 'STDEV': 4.186412112008901}"
