,0
Team_ID,1610612761
Season,2015-16
FGM,"{'AVG': 36.65853658536585, 'STDEV': 4.0252889235927}"
FGA,"{'AVG': 81.32926829268293, 'STDEV': 7.011551100912738}"
FGP,"{'AVG': 0.45262195121951204, 'STDEV': 0.051105709918454006}"
FG3M,"{'AVG': 8.634146341463415, 'STDEV': 3.132908541425533}"
FG3A,"{'AVG': 23.353658536585368, 'STDEV': 5.527421990157066}"
FG3P,"{'AVG': 0.36625069775441904, 'STDEV': 0.09209962244358401}"
FTM,"{'AVG': 20.75609756097561, 'STDEV': 6.587607099623225}"
FTA,"{'AVG': 26.70731707317073, 'STDEV': 26.70731707317073}"
FTP,"{'AVG': 0.778512195121951, 'STDEV': 0.778512195121951}"
OREB,"{'AVG': 10.195121951219512, 'STDEV': 3.515184080634577}"
DREB,"{'AVG': 33.21951219512195, 'STDEV': 5.025918969452627}"
REB,"{'AVG': 43.41463414634146, 'STDEV': 6.273501433399773}"
AST,"{'AVG': 18.73170731707317, 'STDEV': 4.499790888112016}"
BLK,"{'AVG': 5.475609756097561, 'STDEV': 2.7407559998598643}"
TOV,"{'AVG': 12.121951219512194, 'STDEV': 4.059405307970763}"
PF,"{'AVG': 19.634146341463413, 'STDEV': 4.099118228341886}"
