,0
Team_ID,1610612760
Season,2015-16
FGM,"{'AVG': 41.1219512195122, 'STDEV': 4.810970600725791}"
FGA,"{'AVG': 86.36585365853658, 'STDEV': 6.447340719140733}"
FGP,"{'AVG': 0.47676829268292603, 'STDEV': 0.050156126314993006}"
FG3M,"{'AVG': 8.268292682926829, 'STDEV': 2.948315193662368}"
FG3A,"{'AVG': 23.71951219512195, 'STDEV': 5.345528627022642}"
FG3P,"{'AVG': 0.35001397918882304, 'STDEV': 0.10436855528412901}"
FTM,"{'AVG': 19.70731707317073, 'STDEV': 5.439879730147565}"
FTA,"{'AVG': 25.20731707317073, 'STDEV': 25.20731707317073}"
FTP,"{'AVG': 0.7862926829268291, 'STDEV': 0.7862926829268291}"
OREB,"{'AVG': 13.060975609756097, 'STDEV': 3.47601148251243}"
DREB,"{'AVG': 35.5609756097561, 'STDEV': 5.822683529171}"
REB,"{'AVG': 48.6219512195122, 'STDEV': 6.971972538959892}"
AST,"{'AVG': 22.963414634146343, 'STDEV': 4.665198504374202}"
BLK,"{'AVG': 5.939024390243903, 'STDEV': 2.886099341118593}"
TOV,"{'AVG': 15.475609756097562, 'STDEV': 3.6387001130206142}"
PF,"{'AVG': 20.621951219512194, 'STDEV': 4.27926451481029}"
