,0
Team_ID,1610612759
Season,2015-16
FGM,"{'AVG': 40.109756097560975, 'STDEV': 4.679891571923687}"
FGA,"{'AVG': 82.89024390243902, 'STDEV': 5.526604783554215}"
FGP,"{'AVG': 0.48474390243902404, 'STDEV': 0.053970456247338004}"
FG3M,"{'AVG': 6.951219512195122, 'STDEV': 2.398057027423465}"
FG3A,"{'AVG': 18.51219512195122, 'STDEV': 3.9007561863893683}"
FG3P,"{'AVG': 0.379653881090989, 'STDEV': 0.120167015246673}"
FTM,"{'AVG': 16.365853658536587, 'STDEV': 4.609470109933372}"
FTA,"{'AVG': 20.390243902439025, 'STDEV': 20.390243902439025}"
FTP,"{'AVG': 0.807792682926829, 'STDEV': 0.807792682926829}"
OREB,"{'AVG': 9.390243902439025, 'STDEV': 3.141738519901281}"
DREB,"{'AVG': 34.52439024390244, 'STDEV': 4.974566448646797}"
REB,"{'AVG': 43.91463414634146, 'STDEV': 5.648557599150282}"
AST,"{'AVG': 24.51219512195122, 'STDEV': 4.787442169818726}"
BLK,"{'AVG': 5.914634146341464, 'STDEV': 2.876903425784183}"
TOV,"{'AVG': 12.536585365853659, 'STDEV': 3.872011382594799}"
PF,"{'AVG': 17.475609756097562, 'STDEV': 4.022239440589596}"
