,0
Team_ID,1610612749
Season,2000-01
FGM,"{'AVG': 37.951219512195124, 'STDEV': 4.650507576238492}"
FGA,"{'AVG': 82.90243902439025, 'STDEV': 6.280696973389555}"
FGP,"{'AVG': 0.458475609756097, 'STDEV': 0.05013074895076201}"
FG3M,"{'AVG': 6.853658536585366, 'STDEV': 2.362891883858161}"
FG3A,"{'AVG': 18.0609756097561, 'STDEV': 4.310044429823443}"
FG3P,"{'AVG': 0.38271042383074405, 'STDEV': 0.10746986170693101}"
FTM,"{'AVG': 17.975609756097562, 'STDEV': 6.824023666893558}"
FTA,"{'AVG': 22.853658536585368, 'STDEV': 22.853658536585368}"
FTP,"{'AVG': 0.7795487804878041, 'STDEV': 0.7795487804878041}"
OREB,"{'AVG': 11.890243902439025, 'STDEV': 3.603859719529713}"
DREB,"{'AVG': 30.48780487804878, 'STDEV': 5.336211960268649}"
REB,"{'AVG': 42.3780487804878, 'STDEV': 6.19964205239609}"
AST,"{'AVG': 22.48780487804878, 'STDEV': 5.053403455095973}"
BLK,"{'AVG': 4.7073170731707314, 'STDEV': 2.21937486959812}"
TOV,"{'AVG': 13.195121951219512, 'STDEV': 3.353417362875616}"
PF,"{'AVG': 23.51219512195122, 'STDEV': 5.536063365884374}"
