,0
Team_ID,1610612755
Season,2000-01
FGM,"{'AVG': 35.390243902439025, 'STDEV': 5.07415649515346}"
FGA,"{'AVG': 79.10975609756098, 'STDEV': 7.212824822154342}"
FGP,"{'AVG': 0.44834146341463404, 'STDEV': 0.057511398658090004}"
FG3M,"{'AVG': 3.195121951219512, 'STDEV': 1.808341607014654}"
FG3A,"{'AVG': 9.792682926829269, 'STDEV': 3.582322182497141}"
FG3P,"{'AVG': 0.318657545029496, 'STDEV': 0.16201055141818702}"
FTM,"{'AVG': 20.695121951219512, 'STDEV': 5.153661108809005}"
FTA,"{'AVG': 27.76829268292683, 'STDEV': 27.76829268292683}"
FTP,"{'AVG': 0.7524756097560971, 'STDEV': 0.7524756097560971}"
OREB,"{'AVG': 13.109756097560975, 'STDEV': 3.784327973548555}"
DREB,"{'AVG': 31.70731707317073, 'STDEV': 5.352944972025405}"
REB,"{'AVG': 44.81707317073171, 'STDEV': 6.250191204542896}"
AST,"{'AVG': 20.634146341463413, 'STDEV': 4.793287990106328}"
BLK,"{'AVG': 4.975609756097561, 'STDEV': 2.897319364542086}"
TOV,"{'AVG': 15.012195121951219, 'STDEV': 3.866583340222927}"
PF,"{'AVG': 20.402439024390244, 'STDEV': 4.382512262481872}"
