,0
Team_ID,1610612754
Season,2000-01
FGM,"{'AVG': 34.48780487804878, 'STDEV': 4.442343676954029}"
FGA,"{'AVG': 78.42682926829268, 'STDEV': 7.526136332405068}"
FGP,"{'AVG': 0.440646341463414, 'STDEV': 0.04876559502410201}"
FG3M,"{'AVG': 4.829268292682927, 'STDEV': 2.518106666999958}"
FG3A,"{'AVG': 14.134146341463415, 'STDEV': 4.195124139548318}"
FG3P,"{'AVG': 0.340521313288694, 'STDEV': 0.13810679840067}"
FTM,"{'AVG': 18.76829268292683, 'STDEV': 6.329041002556751}"
FTA,"{'AVG': 24.5, 'STDEV': 24.5}"
FTP,"{'AVG': 0.7683292682926821, 'STDEV': 0.7683292682926821}"
OREB,"{'AVG': 11.231707317073171, 'STDEV': 3.5808088626468173}"
DREB,"{'AVG': 31.646341463414632, 'STDEV': 5.119249441561354}"
REB,"{'AVG': 42.8780487804878, 'STDEV': 6.360352199081158}"
AST,"{'AVG': 21.5, 'STDEV': 5.094780674715722}"
BLK,"{'AVG': 5.939024390243903, 'STDEV': 2.928563297429661}"
TOV,"{'AVG': 14.304878048780488, 'STDEV': 3.575254542920362}"
PF,"{'AVG': 23.48780487804878, 'STDEV': 4.411667757878174}"
