,0
Team_ID,1610612748
Season,2000-01
FGM,"{'AVG': 32.853658536585364, 'STDEV': 5.370523001911642}"
FGA,"{'AVG': 76.3170731707317, 'STDEV': 7.428470505020711}"
FGP,"{'AVG': 0.43075609756097505, 'STDEV': 0.059823724798615}"
FG3M,"{'AVG': 5.829268292682927, 'STDEV': 2.3083577511679803}"
FG3A,"{'AVG': 16.878048780487806, 'STDEV': 4.352919394710904}"
FG3P,"{'AVG': 0.34459132293841405, 'STDEV': 0.108266549938879}"
FTM,"{'AVG': 17.353658536585368, 'STDEV': 6.153132196904317}"
FTA,"{'AVG': 22.853658536585368, 'STDEV': 22.853658536585368}"
FTP,"{'AVG': 0.7543536585365851, 'STDEV': 0.7543536585365851}"
OREB,"{'AVG': 9.914634146341463, 'STDEV': 3.642008737259758}"
DREB,"{'AVG': 29.695121951219512, 'STDEV': 4.731530758462596}"
REB,"{'AVG': 39.609756097560975, 'STDEV': 5.983013191808741}"
AST,"{'AVG': 19.878048780487806, 'STDEV': 4.839115937784451}"
BLK,"{'AVG': 3.707317073170732, 'STDEV': 2.333268807986382}"
TOV,"{'AVG': 13.121951219512194, 'STDEV': 3.74294478344419}"
PF,"{'AVG': 21.048780487804876, 'STDEV': 3.586333589877854}"
