,0
Team_ID,1610612760
Season,2000-01
FGM,"{'AVG': 36.9390243902439, 'STDEV': 4.8796568412426975}"
FGA,"{'AVG': 81.08536585365853, 'STDEV': 7.490242573850057}"
FGP,"{'AVG': 0.45706097560975606, 'STDEV': 0.056787745931013}"
FG3M,"{'AVG': 5.682926829268292, 'STDEV': 2.292650893188218}"
FG3A,"{'AVG': 14.25609756097561, 'STDEV': 4.390818072795665}"
FG3P,"{'AVG': 0.40647246356443806, 'STDEV': 0.130105268909419}"
FTM,"{'AVG': 17.73170731707317, 'STDEV': 5.103977583467466}"
FTA,"{'AVG': 24.21951219512195, 'STDEV': 24.21951219512195}"
FTP,"{'AVG': 0.734451219512195, 'STDEV': 0.734451219512195}"
OREB,"{'AVG': 12.182926829268293, 'STDEV': 4.323715962337837}"
DREB,"{'AVG': 29.536585365853657, 'STDEV': 5.312912576749053}"
REB,"{'AVG': 41.71951219512195, 'STDEV': 6.740836285890852}"
AST,"{'AVG': 21.853658536585368, 'STDEV': 4.51368823819201}"
BLK,"{'AVG': 4.987804878048781, 'STDEV': 2.343859339515215}"
TOV,"{'AVG': 14.646341463414634, 'STDEV': 4.453801126516075}"
PF,"{'AVG': 21.134146341463413, 'STDEV': 4.177429640110396}"
