,0
Team_ID,1610612743
Season,2000-01
FGM,"{'AVG': 36.329268292682926, 'STDEV': 4.786954695885863}"
FGA,"{'AVG': 83.86585365853658, 'STDEV': 7.28055450866405}"
FGP,"{'AVG': 0.43325609756097505, 'STDEV': 0.044069196704310004}"
FG3M,"{'AVG': 6.2439024390243905, 'STDEV': 3.089452289185653}"
FG3A,"{'AVG': 17.609756097560975, 'STDEV': 4.692405467942817}"
FG3P,"{'AVG': 0.346766803979899, 'STDEV': 0.12820866081953802}"
FTM,"{'AVG': 17.658536585365855, 'STDEV': 6.692947296295607}"
FTA,"{'AVG': 23.951219512195124, 'STDEV': 23.951219512195124}"
FTP,"{'AVG': 0.7344878048780481, 'STDEV': 0.7344878048780481}"
OREB,"{'AVG': 12.731707317073171, 'STDEV': 4.254405938387611}"
DREB,"{'AVG': 31.5, 'STDEV': 5.155004759849798}"
REB,"{'AVG': 44.23170731707317, 'STDEV': 6.813745693993498}"
AST,"{'AVG': 24.024390243902438, 'STDEV': 5.028255004376712}"
BLK,"{'AVG': 6.560975609756097, 'STDEV': 3.006567137120848}"
TOV,"{'AVG': 13.317073170731707, 'STDEV': 3.295631409857855}"
PF,"{'AVG': 22.195121951219512, 'STDEV': 4.25263614508403}"
