,0
Team_ID,1610612756
Season,2000-01
FGM,"{'AVG': 35.90243902439025, 'STDEV': 4.574782612652343}"
FGA,"{'AVG': 82.40243902439025, 'STDEV': 7.3549508917254425}"
FGP,"{'AVG': 0.43740243902439, 'STDEV': 0.055173991850270006}"
FG3M,"{'AVG': 4.048780487804878, 'STDEV': 2.330169490070214}"
FG3A,"{'AVG': 12.853658536585366, 'STDEV': 4.346481338981155}"
FG3P,"{'AVG': 0.30960959551913203, 'STDEV': 0.141275860721624}"
FTM,"{'AVG': 18.170731707317074, 'STDEV': 6.077290002869883}"
FTA,"{'AVG': 24.0609756097561, 'STDEV': 24.0609756097561}"
FTP,"{'AVG': 0.751829268292682, 'STDEV': 0.751829268292682}"
OREB,"{'AVG': 11.829268292682928, 'STDEV': 3.959064854195113}"
DREB,"{'AVG': 30.841463414634145, 'STDEV': 5.269219990991058}"
REB,"{'AVG': 42.670731707317074, 'STDEV': 6.344152314832695}"
AST,"{'AVG': 23.23170731707317, 'STDEV': 4.573943325283858}"
BLK,"{'AVG': 5.23170731707317, 'STDEV': 2.520526990202815}"
TOV,"{'AVG': 14.74390243902439, 'STDEV': 3.962200958407939}"
PF,"{'AVG': 22.73170731707317, 'STDEV': 4.8560736578092865}"
