,0
Team_ID,1610612764
Season,2000-01
FGM,"{'AVG': 34.548780487804876, 'STDEV': 4.541040395894473}"
FGA,"{'AVG': 78.6951219512195, 'STDEV': 7.456357010061113}"
FGP,"{'AVG': 0.44137804878048703, 'STDEV': 0.061601394934482}"
FG3M,"{'AVG': 3.353658536585365, 'STDEV': 2.080906445530332}"
FG3A,"{'AVG': 10.341463414634147, 'STDEV': 4.175825525525778}"
FG3P,"{'AVG': 0.31766631123036304, 'STDEV': 0.15934892960334202}"
FTM,"{'AVG': 20.78048780487805, 'STDEV': 6.921115285569641}"
FTA,"{'AVG': 27.378048780487806, 'STDEV': 27.378048780487806}"
FTP,"{'AVG': 0.759853658536585, 'STDEV': 0.759853658536585}"
OREB,"{'AVG': 12.390243902439025, 'STDEV': 4.241930894952787}"
DREB,"{'AVG': 28.902439024390244, 'STDEV': 4.290701275375353}"
REB,"{'AVG': 41.292682926829265, 'STDEV': 5.978330839508507}"
AST,"{'AVG': 20.085365853658537, 'STDEV': 3.966530403859972}"
BLK,"{'AVG': 4.670731707317073, 'STDEV': 2.409112730727353}"
TOV,"{'AVG': 16.109756097560975, 'STDEV': 4.399792636979515}"
PF,"{'AVG': 23.329268292682926, 'STDEV': 4.669456515415108}"
