,0
Team_ID,1610612749
Season,2009-10
FGM,"{'AVG': 37.19512195121951, 'STDEV': 4.603914127520872}"
FGA,"{'AVG': 85.34146341463415, 'STDEV': 6.930375993568115}"
FGP,"{'AVG': 0.43673170731707306, 'STDEV': 0.049230636045496004}"
FG3M,"{'AVG': 7.865853658536586, 'STDEV': 2.44324311450813}"
FG3A,"{'AVG': 22.109756097560975, 'STDEV': 4.626830228619647}"
FG3P,"{'AVG': 0.35722363980431804, 'STDEV': 0.08909419612197}"
FTM,"{'AVG': 15.414634146341463, 'STDEV': 5.316991675918121}"
FTA,"{'AVG': 20.426829268292682, 'STDEV': 20.426829268292682}"
FTP,"{'AVG': 0.7477073170731701, 'STDEV': 0.7477073170731701}"
OREB,"{'AVG': 11.768292682926829, 'STDEV': 3.5808088626468173}"
DREB,"{'AVG': 31.21951219512195, 'STDEV': 5.045531919599885}"
REB,"{'AVG': 42.98780487804878, 'STDEV': 5.616320799196043}"
AST,"{'AVG': 21.21951219512195, 'STDEV': 4.505207933552102}"
BLK,"{'AVG': 4.695121951219512, 'STDEV': 2.318412741352428}"
TOV,"{'AVG': 12.682926829268293, 'STDEV': 3.593128039145148}"
PF,"{'AVG': 22.23170731707317, 'STDEV': 4.128488141321496}"
