,0
Team_ID,1610612765
Season,2009-10
FGM,"{'AVG': 35.853658536585364, 'STDEV': 4.242995538675774}"
FGA,"{'AVG': 80.51219512195122, 'STDEV': 6.3813847764541745}"
FGP,"{'AVG': 0.446682926829268, 'STDEV': 0.053592167764038}"
FG3M,"{'AVG': 4.560975609756097, 'STDEV': 2.304571736415827}"
FG3A,"{'AVG': 14.512195121951219, 'STDEV': 4.220010831532013}"
FG3P,"{'AVG': 0.305606811015866, 'STDEV': 0.125529510402344}"
FTM,"{'AVG': 17.74390243902439, 'STDEV': 5.594995505486463}"
FTA,"{'AVG': 24.365853658536587, 'STDEV': 24.365853658536587}"
FTP,"{'AVG': 0.7284878048780481, 'STDEV': 0.7284878048780481}"
OREB,"{'AVG': 12.841463414634147, 'STDEV': 4.074823368724012}"
DREB,"{'AVG': 27.341463414634145, 'STDEV': 4.859049117451426}"
REB,"{'AVG': 40.18292682926829, 'STDEV': 5.91947622136627}"
AST,"{'AVG': 19.402439024390244, 'STDEV': 5.288841634003556}"
BLK,"{'AVG': 3.817073170731707, 'STDEV': 2.019216623435367}"
TOV,"{'AVG': 12.634146341463415, 'STDEV': 3.46236269548843}"
PF,"{'AVG': 22.21951219512195, 'STDEV': 4.076504161516555}"
