,0
Team_ID,1610612758
Season,2009-10
FGM,"{'AVG': 38.34146341463415, 'STDEV': 4.787379272745593}"
FGA,"{'AVG': 84.08536585365853, 'STDEV': 7.523135049672427}"
FGP,"{'AVG': 0.456987804878048, 'STDEV': 0.050405392103887}"
FG3M,"{'AVG': 5.878048780487805, 'STDEV': 2.405704352095214}"
FG3A,"{'AVG': 16.865853658536587, 'STDEV': 4.721273617458786}"
FG3P,"{'AVG': 0.35158999834860105, 'STDEV': 0.11130119434075601}"
FTM,"{'AVG': 17.4390243902439, 'STDEV': 5.445799289418619}"
FTA,"{'AVG': 24.01219512195122, 'STDEV': 24.01219512195122}"
FTP,"{'AVG': 0.7229268292682921, 'STDEV': 0.7229268292682921}"
OREB,"{'AVG': 11.914634146341463, 'STDEV': 3.784964469759016}"
DREB,"{'AVG': 30.70731707317073, 'STDEV': 5.184230135300158}"
REB,"{'AVG': 42.6219512195122, 'STDEV': 7.031920595175286}"
AST,"{'AVG': 20.475609756097562, 'STDEV': 4.292472911700366}"
BLK,"{'AVG': 4.463414634146342, 'STDEV': 2.4555058916607653}"
TOV,"{'AVG': 14.207317073170731, 'STDEV': 3.547692015799027}"
PF,"{'AVG': 22.28048780487805, 'STDEV': 3.396710064942479}"
