,0
Team_ID,1610612748
Season,2009-10
FGM,"{'AVG': 36.390243902439025, 'STDEV': 4.923503965449999}"
FGA,"{'AVG': 79.48780487804878, 'STDEV': 6.427648423626925}"
FGP,"{'AVG': 0.45935365853658505, 'STDEV': 0.062490171464477}"
FG3M,"{'AVG': 6.024390243902439, 'STDEV': 2.671179559837058}"
FG3A,"{'AVG': 17.390243902439025, 'STDEV': 4.602082452840251}"
FG3P,"{'AVG': 0.342014303140562, 'STDEV': 0.124850858925707}"
FTM,"{'AVG': 17.70731707317073, 'STDEV': 5.543292699073913}"
FTA,"{'AVG': 23.548780487804876, 'STDEV': 23.548780487804876}"
FTP,"{'AVG': 0.7562195121951221, 'STDEV': 0.7562195121951221}"
OREB,"{'AVG': 10.670731707317072, 'STDEV': 3.063343118707542}"
DREB,"{'AVG': 31.134146341463413, 'STDEV': 5.34203501964928}"
REB,"{'AVG': 41.80487804878049, 'STDEV': 6.209190767317774}"
AST,"{'AVG': 18.878048780487806, 'STDEV': 4.576888381515366}"
BLK,"{'AVG': 5.573170731707317, 'STDEV': 2.341417149246821}"
TOV,"{'AVG': 12.329268292682928, 'STDEV': 3.107358363820378}"
PF,"{'AVG': 20.853658536585368, 'STDEV': 3.583645813143652}"
