,0
Team_ID,1610612763
Season,2009-10
FGM,"{'AVG': 39.30487804878049, 'STDEV': 5.283772091584618}"
FGA,"{'AVG': 83.84146341463415, 'STDEV': 7.156917593274118}"
FGP,"{'AVG': 0.46895121951219504, 'STDEV': 0.049313284824911006}"
FG3M,"{'AVG': 4.195121951219512, 'STDEV': 2.359321017571928}"
FG3A,"{'AVG': 12.439024390243903, 'STDEV': 3.922387660897471}"
FG3P,"{'AVG': 0.332227495627171, 'STDEV': 0.142812501193911}"
FTM,"{'AVG': 19.682926829268293, 'STDEV': 5.376854945569115}"
FTA,"{'AVG': 26.853658536585368, 'STDEV': 26.853658536585368}"
FTP,"{'AVG': 0.736621951219512, 'STDEV': 0.736621951219512}"
OREB,"{'AVG': 13.048780487804878, 'STDEV': 3.912318118753972}"
DREB,"{'AVG': 30.4390243902439, 'STDEV': 4.439156746126647}"
REB,"{'AVG': 43.48780487804878, 'STDEV': 6.311353482120314}"
AST,"{'AVG': 18.817073170731707, 'STDEV': 4.289315030011052}"
BLK,"{'AVG': 4.865853658536586, 'STDEV': 2.308129460829572}"
TOV,"{'AVG': 14.475609756097562, 'STDEV': 3.55980860130546}"
PF,"{'AVG': 20.182926829268293, 'STDEV': 3.7189141146456732}"
