,0
Team_ID,1610612750
Season,2009-10
FGM,"{'AVG': 37.8780487804878, 'STDEV': 4.278543203966552}"
FGA,"{'AVG': 84.42682926829268, 'STDEV': 7.253829108541427}"
FGP,"{'AVG': 0.45014634146341403, 'STDEV': 0.04986057646292601}"
FG3M,"{'AVG': 4.914634146341464, 'STDEV': 2.337040544465147}"
FG3A,"{'AVG': 14.402439024390244, 'STDEV': 3.7871118546908242}"
FG3P,"{'AVG': 0.33839538407411, 'STDEV': 0.127526209600257}"
FTM,"{'AVG': 17.51219512195122, 'STDEV': 6.126735385176669}"
FTA,"{'AVG': 23.48780487804878, 'STDEV': 23.48780487804878}"
FTP,"{'AVG': 0.745341463414634, 'STDEV': 0.745341463414634}"
OREB,"{'AVG': 11.731707317073171, 'STDEV': 4.024765250382504}"
DREB,"{'AVG': 31.170731707317074, 'STDEV': 5.096125078529693}"
REB,"{'AVG': 42.90243902439025, 'STDEV': 7.212146400768125}"
AST,"{'AVG': 19.829268292682926, 'STDEV': 4.244982159216768}"
BLK,"{'AVG': 3.731707317073171, 'STDEV': 1.9691997527842502}"
TOV,"{'AVG': 15.609756097560975, 'STDEV': 3.867420416830567}"
PF,"{'AVG': 20.71951219512195, 'STDEV': 3.8913464940668643}"
