,0
Team_ID,1610612745
Season,2009-10
FGM,"{'AVG': 37.73170731707317, 'STDEV': 4.589437095282028}"
FGA,"{'AVG': 84.42682926829268, 'STDEV': 6.979742270888065}"
FGP,"{'AVG': 0.44835365853658504, 'STDEV': 0.054691586901532}"
FG3M,"{'AVG': 7.878048780487805, 'STDEV': 2.768385204332373}"
FG3A,"{'AVG': 22.414634146341463, 'STDEV': 4.058069904028284}"
FG3P,"{'AVG': 0.35176484800016605, 'STDEV': 0.114101704347912}"
FTM,"{'AVG': 19.036585365853657, 'STDEV': 5.675255195113233}"
FTA,"{'AVG': 24.658536585365855, 'STDEV': 24.658536585365855}"
FTP,"{'AVG': 0.7742439024390241, 'STDEV': 0.7742439024390241}"
OREB,"{'AVG': 11.841463414634147, 'STDEV': 3.753087657886608}"
DREB,"{'AVG': 30.134146341463413, 'STDEV': 5.225205283041492}"
REB,"{'AVG': 41.97560975609756, 'STDEV': 6.11207186337935}"
AST,"{'AVG': 21.829268292682926, 'STDEV': 4.870685499575226}"
BLK,"{'AVG': 3.878048780487804, 'STDEV': 2.525867380184962}"
TOV,"{'AVG': 13.804878048780488, 'STDEV': 3.65634582606174}"
PF,"{'AVG': 20.878048780487806, 'STDEV': 3.8148191999694143}"
