,0
Team_ID,1610612739
Season,2009-10
FGM,"{'AVG': 37.81707317073171, 'STDEV': 4.667005407760037}"
FGA,"{'AVG': 77.9390243902439, 'STDEV': 6.236783677615657}"
FGP,"{'AVG': 0.48570731707317005, 'STDEV': 0.049484125850938004}"
FG3M,"{'AVG': 7.341463414634147, 'STDEV': 2.368619497894391}"
FG3A,"{'AVG': 19.29268292682927, 'STDEV': 4.2265702900510185}"
FG3P,"{'AVG': 0.38283312021674604, 'STDEV': 0.105985517517917}"
FTM,"{'AVG': 19.134146341463413, 'STDEV': 5.616910523603846}"
FTA,"{'AVG': 26.585365853658537, 'STDEV': 26.585365853658537}"
FTP,"{'AVG': 0.725682926829268, 'STDEV': 0.725682926829268}"
OREB,"{'AVG': 9.646341463414634, 'STDEV': 3.159824777215345}"
DREB,"{'AVG': 32.829268292682926, 'STDEV': 5.374390296855342}"
REB,"{'AVG': 42.47560975609756, 'STDEV': 6.090319397564309}"
AST,"{'AVG': 22.378048780487806, 'STDEV': 4.913172628917256}"
BLK,"{'AVG': 5.182926829268292, 'STDEV': 2.440036676411702}"
TOV,"{'AVG': 13.036585365853659, 'STDEV': 3.522222649671265}"
PF,"{'AVG': 19.402439024390244, 'STDEV': 4.27412472043876}"
