,0
Team_ID,1610612753
Season,2009-10
FGM,"{'AVG': 36.646341463414636, 'STDEV': 5.061039641450522}"
FGA,"{'AVG': 77.97560975609755, 'STDEV': 5.937900052292456}"
FGP,"{'AVG': 0.47020731707317004, 'STDEV': 0.05547766490962001}"
FG3M,"{'AVG': 10.25609756097561, 'STDEV': 3.009495161346304}"
FG3A,"{'AVG': 27.329268292682926, 'STDEV': 5.425260710692366}"
FG3P,"{'AVG': 0.37717115197552203, 'STDEV': 0.09745518693860901}"
FTM,"{'AVG': 19.20731707317073, 'STDEV': 6.355201631322695}"
FTA,"{'AVG': 26.536585365853657, 'STDEV': 26.536585365853657}"
FTP,"{'AVG': 0.7189756097560971, 'STDEV': 0.7189756097560971}"
OREB,"{'AVG': 9.878048780487806, 'STDEV': 3.096753552592185}"
DREB,"{'AVG': 33.36585365853659, 'STDEV': 5.114762452087364}"
REB,"{'AVG': 43.24390243902439, 'STDEV': 5.723162761128181}"
AST,"{'AVG': 19.695121951219512, 'STDEV': 4.5533572592784015}"
BLK,"{'AVG': 5.560975609756097, 'STDEV': 2.563261622922233}"
TOV,"{'AVG': 13.621951219512194, 'STDEV': 3.512377563095863}"
PF,"{'AVG': 19.865853658536587, 'STDEV': 4.299762253324003}"
