,0
Team_ID,1610612766
Season,2009-10
FGM,"{'AVG': 34.853658536585364, 'STDEV': 4.732660231795389}"
FGA,"{'AVG': 76.90243902439025, 'STDEV': 7.08085535060815}"
FGP,"{'AVG': 0.45404878048780406, 'STDEV': 0.052952786433643005}"
FG3M,"{'AVG': 5.609756097560975, 'STDEV': 2.670164823880869}"
FG3A,"{'AVG': 16.23170731707317, 'STDEV': 4.436934712352007}"
FG3P,"{'AVG': 0.34337856297324304, 'STDEV': 0.14277589301621502}"
FTM,"{'AVG': 19.963414634146343, 'STDEV': 5.8255400257305014}"
FTA,"{'AVG': 26.585365853658537, 'STDEV': 26.585365853658537}"
FTP,"{'AVG': 0.7492560975609751, 'STDEV': 0.7492560975609751}"
OREB,"{'AVG': 10.463414634146341, 'STDEV': 3.960281577316826}"
DREB,"{'AVG': 30.365853658536587, 'STDEV': 5.327571413271245}"
REB,"{'AVG': 40.829268292682926, 'STDEV': 7.002300994036246}"
AST,"{'AVG': 20.21951219512195, 'STDEV': 4.425025326687379}"
BLK,"{'AVG': 5.439024390243903, 'STDEV': 3.1626585198181}"
TOV,"{'AVG': 14.878048780487806, 'STDEV': 3.542999510083974}"
PF,"{'AVG': 19.475609756097562, 'STDEV': 3.775246242499763}"
