,0
Team_ID,1610612762
Season,2009-10
FGM,"{'AVG': 39.353658536585364, 'STDEV': 4.769688115743988}"
FGA,"{'AVG': 80.1829268292683, 'STDEV': 6.545431068395966}"
FGP,"{'AVG': 0.49319512195121906, 'STDEV': 0.06605561424619201}"
FG3M,"{'AVG': 5.353658536585366, 'STDEV': 2.9580271671283613}"
FG3A,"{'AVG': 14.71951219512195, 'STDEV': 4.39773901011463}"
FG3P,"{'AVG': 0.350443631781225, 'STDEV': 0.14735210425318102}"
FTM,"{'AVG': 20.170731707317074, 'STDEV': 5.577301613249464}"
FTA,"{'AVG': 27.23170731707317, 'STDEV': 27.23170731707317}"
FTP,"{'AVG': 0.7426341463414631, 'STDEV': 0.7426341463414631}"
OREB,"{'AVG': 10.634146341463415, 'STDEV': 3.6868541748643713}"
DREB,"{'AVG': 31.5609756097561, 'STDEV': 4.911808801561953}"
REB,"{'AVG': 42.19512195121951, 'STDEV': 5.616200166120501}"
AST,"{'AVG': 26.670731707317074, 'STDEV': 4.817803602966814}"
BLK,"{'AVG': 4.878048780487805, 'STDEV': 2.273791872417651}"
TOV,"{'AVG': 14.585365853658537, 'STDEV': 4.288806042700702}"
PF,"{'AVG': 22.670731707317074, 'STDEV': 3.8266604660189163}"
