,0
Team_ID,1610612737
Season,2010-11
FGM,"{'AVG': 36.23170731707317, 'STDEV': 4.552299054182538}"
FGA,"{'AVG': 78.40243902439025, 'STDEV': 6.227893756671208}"
FGP,"{'AVG': 0.46337804878048705, 'STDEV': 0.056488749069654}"
FG3M,"{'AVG': 6.121951219512195, 'STDEV': 2.327454201336619}"
FG3A,"{'AVG': 17.402439024390244, 'STDEV': 4.791607261718876}"
FG3P,"{'AVG': 0.35949548608846604, 'STDEV': 0.123554496043959}"
FTM,"{'AVG': 16.414634146341463, 'STDEV': 6.545097532989902}"
FTA,"{'AVG': 21.073170731707318, 'STDEV': 21.073170731707318}"
FTP,"{'AVG': 0.7732682926829261, 'STDEV': 0.7732682926829261}"
OREB,"{'AVG': 9.292682926829269, 'STDEV': 3.338839174627297}"
DREB,"{'AVG': 30, 'STDEV': 4.971523849154909}"
REB,"{'AVG': 39.292682926829265, 'STDEV': 6.039965262098717}"
AST,"{'AVG': 21.975609756097562, 'STDEV': 4.776422572027135}"
BLK,"{'AVG': 4.158536585365853, 'STDEV': 2.252403447157823}"
TOV,"{'AVG': 12.78048780487805, 'STDEV': 3.576412404216637}"
PF,"{'AVG': 18.951219512195124, 'STDEV': 3.978033632443187}"
